tmdb_id,name,original_name,popularity,vote_average,vote_count,release_date,origin_country,genre_ids,overview,poster_path,fetched_at
150115,Autumn's Concerto,Autumn's Concerto,162.63,4.8,1746,2009-09-01,"[""Taiwan""]",[18],"After losing all memories of his past, a wealthy lawyer travels to a rural village where a woman he once loved now lives with her son.",,2026-05-17T16:57:37.274469
150116,Office Girls,Office Girls,159.89,5.3,1905,2011-09-01,"[""Taiwan""]",[18],"A department store mogul has his son work incognito in a menial job to prove his worthiness, while female co-workers teach him how normal people live.",,2026-05-17T16:57:37.274644
150117,The Prince Who Turns into a Frog,The Prince Who Turns into a Frog,230.55,5.6,5702,2005-09-01,"[""Taiwan""]",[18],"Before his wedding, a cold CEO is hit by a car and awakens a changed man. As he and the driver fall in love, more changes appear on the road ahead.",,2026-05-17T16:57:37.274809
150118,Top Secret UFO Projects: Declassified,Top Secret UFO Projects: Declassified,289.97,6.4,3757,2021-09-01,"[""US""]",[18],"Though claims of extraterrestrial encounters have long been dismissed, many believe the existence of UFOs is not just likely, but a certainty.",,2026-05-17T16:57:37.274957
150119,Two Fathers,Two Fathers,705.44,7.1,12406,2013-09-01,"[""Taiwan""]",[18],"When two single guys learn a woman they both slept with disappeared after giving birth, they decide to raise her baby girl together as a family.",,2026-05-17T16:57:37.275116
150120,You're My Destiny,You're My Destiny,225.95,5.2,4064,2008-09-01,"[""Taiwan""]",[18],"A young woman's romantic cruise ends in a twist when she gets pregnant after a one-night stand with a rich executive, turning their lives upside down.",,2026-05-17T16:57:37.275299
150121,30 Rock,30 Rock,76.64,5.9,1019,2012-09-01,"[""United States""]",[18],Liz Lemon juggles the demands of running an NBC sketch comedy show with trying to fix her disaster of a personal life and eating her night cheese.,,2026-05-17T16:57:37.275441
150122,44 Cats,44 Cats,68.0,8.1,534,2020-09-01,"[""Italy""]",[18],"Paw-esome tales abound when singing furry friends Lampo, Milady, Pilou and Meatball band together.",,2026-05-17T16:57:37.277879
150123,Darwin’s Game,Darwin’s Game,159.24,4.5,1374,2020-09-01,"[""US""]",[18],High schooler Kaname activates a mysterious mobile app and unwittingly joins a game pitting players with supernatural abilities against each other.,,2026-05-17T16:57:37.278217
150124,Friday Night Lights,Friday Night Lights,46.83,8.2,7737,2010-09-01,"[""US""]",[18],Eric Taylor faces enormous pressure when he signs on as the new coach of a small-town Texas football team that's poised to win the state championship.,,2026-05-17T16:57:37.278426
150125,Hunter X Hunter (2011),Hunter X Hunter (2011),103.34,6.2,776,2014-09-01,"[""Japan""]",[18],"To fulfill his dreams of becoming a legendary Hunter like his dad, a young boy must pass a rigorous examination and find his missing father.",,2026-05-17T16:57:37.278640
150126,Charmed,Charmed,190.84,3.9,3655,2021-09-01,"[""United States""]",[18],"After their mother’s tragic death, a trio of sisters bond over their newfound powers, vanquish demons and band together to defend their magical legacy.",,2026-05-17T16:57:37.278838
150127,Centaurworld,Centaurworld,49.07,6.4,5995,2021-09-01,"[""US""]",[18],"On a quest to reunite with her trusty rider, a fearless war horse journeys through a whimsical world filled with magic, adventure and singing centaurs.",,2026-05-17T16:57:37.278988
150128,Glow Up,Glow Up,347.05,4.5,6598,2021-09-01,"[""United Kingdom""]",[10764],"In this competition show, aspiring makeup artists navigate colorful challenges to win a career-making opportunity in the beauty industry.",,2026-05-17T16:57:37.279149
150129,Khawatir,Khawatir,358.14,6.6,13635,2009-09-01,"[""US""]",[10764],Saudi media personality Ahmad Al Shugairi travels around the world on a quest for knowledge in various cities while offering his personal reflections.,,2026-05-17T16:57:37.279298
150130,Myth & Mogul: John DeLorean,Myth & Mogul: John DeLorean,72.43,6.8,2117,2021-09-01,"[""US""]",[18],"In the automotive world, John DeLorean rose from engineer to executive to icon. But under the hood of his self-created legend lies darkness and deceit.",,2026-05-17T16:57:37.279424
150131,Outer Banks,Outer Banks,129.9,9.0,7120,2021-09-01,"[""United States""]",[18],"On an island of haves and have-nots, teen John B enlists his three best friends to hunt for a legendary treasure linked to his father's disappearance.",,2026-05-17T16:57:37.282288
150132,Transformers: War for Cybertron: Kingdom,Transformers: War for Cybertron: Kingdom,145.02,6.9,7315,2021-09-01,"[""US""]",[18],The frantic race to locate the Allspark first culminates on a strange planet as the future comes crashing through to the present day.,,2026-05-17T16:57:37.282674
150133,Tattoo Redo,Tattoo Redo,50.86,7.4,3240,2021-09-01,"[""US""]",[10764],"Bad tattoos walk in. Great tattoos walk out. Top artists transform tattoo disasters into stunning cover-ups, with designs chosen by clients' loved ones.",,2026-05-17T16:57:37.282903
150134,The Flash,The Flash,46.79,5.9,511,2021-09-01,"[""United States""]",[18],A forensics expert who wakes from a coma with amazing new powers squares off against forces threatening the city in this live-action superhero romp.,,2026-05-17T16:57:37.283098
150135,The Snitch Cartel: Origins,The Snitch Cartel: Origins,204.53,5.5,4250,2021-09-01,"[""US""]",[18],"Over four decades, two brothers in Cali juggle family duties, multiple romances and illegal businesses, transforming from poor kids to cocaine kingpins.",,2026-05-17T16:57:37.283286
150136,All American,All American,362.81,6.9,7202,2021-09-01,"[""United States""]",[18],Culture clashes and brewing rivalries test a teen football player from South Los Angeles when he’s recruited to the Beverly Hills High School team.,,2026-05-17T16:57:37.283452
150137,How to Sell Drugs Online (Fast),How to Sell Drugs Online (Fast),135.53,7.0,1021,2021-09-01,"[""Germany""]",[18],"To win back his ex-girlfriend, a nerdy teen starts selling ecstasy online out of his bedroom – and becomes one of Europe's biggest dealers.",,2026-05-17T16:57:37.285036
150138,Mighty Express,Mighty Express,71.62,7.7,7220,2021-09-01,"[""United States""]",[18],Catch a ride with the Mighty Express — a team of trains and their kid friends who overcome trouble on the tracks with quick thinking and teamwork!,,2026-05-17T16:57:37.285340
150139,Plastic Cup Boyz: Laughing My Mask Off!,Plastic Cup Boyz: Laughing My Mask Off!,101.09,6.0,3287,2021-09-01,"[""US""]",[18],Comedy collective The Plastic Cup Boyz pour out the punchlines in Atlanta during a trio of raw and lively stand-up specials.,,2026-05-17T16:57:37.285526
150140,The Walking Dead,The Walking Dead,181.48,6.6,5111,2019-09-01,"[""United States""]",[18],"In the wake of a zombie apocalypse, survivors hold on to the hope of humanity by banding together to wage a fight for their own survival.",,2026-05-17T16:57:37.286977
150141,Wynonna Earp,Wynonna Earp,105.51,5.1,2363,2020-09-01,"[""Canada""]",[18],The outcast descendant of lawman Wyatt Earp teams up with an immortal Doc Holliday to rid the world of demonic revenants from the Wild West.,,2026-05-17T16:57:37.287250
150142,Feels Like Ishq,Feels Like Ishq,355.34,4.3,2668,2021-09-01,"[""US""]",[18],Short films follow young adults as they navigate the gamut of emotions that come with finding romantic connection in unexpected places.,,2026-05-17T16:57:37.287420
150143,Masters of the Universe: Revelation,Masters of the Universe: Revelation,35.26,8.6,6327,2021-09-01,"[""US""]",[18],"After a calamitous battle fractures Eternia, Teela and an unlikely alliance must prevent the end of the Universe in this sequel to the ’80s classic.",,2026-05-17T16:57:37.288894
150144,Revelations: The Masters of the Universe: Revelation Aftershow,Revelations: The Masters of the Universe: Revelation Aftershow,356.02,5.9,1542,2021-09-01,"[""US""]",[18],Take a behind-the-scenes look at “Masters of the Universe: Revelation” as showrunner Kevin Smith and others interview the cast about their iconic roles.,,2026-05-17T16:57:37.289210
150145,Sky Rojo,Sky Rojo,540.44,6.7,9212,2021-09-01,"[""Spain""]",[18],A fatal turn of events at a brothel sends three women haunted by their pasts on a wild run from their pimp and his henchmen.,,2026-05-17T16:57:37.289417
150146,The Movies That Made Us,The Movies That Made Us,253.08,5.1,5030,2021-09-01,"[""United States""]",[18],"These blockbusters brought us together and gave us the time of our lives. Meet the actors, directors and industry insiders who made them happen.",,2026-05-17T16:57:37.290775
150147,Chicago Med,Chicago Med,107.52,5.9,2699,2019-09-01,"[""United States""]",[18],"The doctors and nurses of Gaffney Chicago Medical Center juggle the busy ER's dramas and dangers in this spinoff of ""Chicago Fire"" and ""Chicago P.D.""",,2026-05-17T16:57:37.291044
150148,Sexy Beasts,Sexy Beasts,368.33,6.7,2223,2021-09-01,"[""US""]",[10764],"Hoping to say goodbye to superficial dating, real-life singles sport elaborate makeup and prosthetics to put true blind-date chemistry to the test.",,2026-05-17T16:57:37.291310
150149,Too Hot to Handle: Brazil,Too Hot to Handle: Brazil,145.52,7.8,1787,2021-09-01,"[""US""]",[10764],"Sizzling hot young Brazilians meet at a dreamy beach resort. But for a shot at R$500,000 in this fun reality show, they'll have to give up sex.",,2026-05-17T16:57:37.291467
150150,Okupas,Okupas,191.45,6.1,2156,2020-09-01,"[""Argentina""]",[18],"In 2000, a group of young men takes over a house in Buenos Aires, becoming squatters, while dealing with an increasingly violent and hostile city.",,2026-05-17T16:57:37.293840
150151,Touch Your Heart,Touch Your Heart,4.11,6.6,1721,2019-09-01,"[""US""]",[18],"Hoping to make a comeback after a bad scandal, an actress agrees to research a new role by taking a job as a secretary for a prickly attorney.",,2026-05-17T16:57:37.294059
150152,Explained,Explained,184.73,7.0,5503,2021-09-01,"[""United States""]",[18],"This enlightening series from Vox digs into a wide range of topics such as the rise of cryptocurrency, why diets fail, and the wild world of K-pop.",,2026-05-17T16:57:37.294251
150153,Johnny Test,Johnny Test,156.26,4.3,8136,2021-09-01,"[""United States""]",[18],"How much trouble could one imaginative boy, his faithful dog and two science-loving sisters possibly get into? Hmm, that sounds like a challenge!",,2026-05-17T16:57:37.294413
150154,Naomi Osaka,Naomi Osaka,234.9,4.8,7977,2021-09-01,"[""US""]",[18],This intimate series follows Naomi Osaka as she explores her cultural roots and navigates her multifaceted identity as a tennis champ and rising leader.,,2026-05-17T16:57:37.294597
150155,BEASTARS,BEASTARS,100.33,6.3,1063,2021-09-01,"[""Japan""]",[18],"In a world where beasts of all kinds coexist, a gentle wolf awakens to his own predatory urges as his school deals with a murder within its midst.",,2026-05-17T16:57:37.294746
150156,Her Private Life,Her Private Life,292.66,5.4,717,2019-09-01,"[""South Korea""]",[18],"An art curator's life unravels, as she tries to keep her pastime as a die-hard K-pop fan secret from her gallery's new director.",,2026-05-17T16:57:37.294878
150157,Never Have I Ever,Never Have I Ever,22.09,7.8,4079,2021-09-01,"[""United States""]",[18],"After a traumatic year, all an Indian-American teen wants is to go from pariah to popular — but friends, family and feelings won’t make it easy on her.",,2026-05-17T16:57:37.295006
150158,Heist,Heist,26.84,8.2,143,2021-09-01,"[""US""]",[18],Millions in stolen cash. Missing luxury bourbon. Watch ordinary people almost get away with these extraordinary heists in this true crime series.,,2026-05-17T16:57:37.295150
150159,My Unorthodox Life,My Unorthodox Life,275.3,7.2,4841,2021-09-01,"[""US""]",[10764],"Follow Julia Haart, Elite World Group CEO and a former member of an ultra-Orthodox Jewish community, and her adult kids in this reality series.",,2026-05-17T16:57:37.295288
150160,Ridley Jones,Ridley Jones,90.03,5.2,2804,2021-09-01,"[""United States""]",[18],Curious kid Ridley and her friends protect the Museum of Natural History’s treasures and keep its magical secret safe: Everything comes alive at night!,,2026-05-17T16:57:37.295418
150161,Atypical,Atypical,180.63,8.7,9860,2021-09-01,"[""United States""]",[18],"When a teen on the autism spectrum decides to get a girlfriend, his bid for more independence puts his whole family on a path of self-discovery.",,2026-05-17T16:57:37.297602
150162,Biohackers,Biohackers,81.6,6.0,1719,2021-09-01,"[""Germany""]",[18],A medical student enters a top German university on a secret mission to uncover a conspiracy linking a family tragedy to a visionary biology professor.,,2026-05-17T16:57:37.297969
150163,How to Become a Tyrant,How to Become a Tyrant,61.5,5.8,6042,2021-09-01,"[""US""]",[18],"Ruling with an iron fist requires an aspiring dictator to know the playbook for absolute power, as history's despots prove in this sardonic docuseries.",,2026-05-17T16:57:37.298312
150164,The Cook of Castamar,The Cook of Castamar,228.71,6.0,4954,2021-09-01,"[""US""]",[18],"In 1720 Madrid, a talented cook catches the eye of a widowed duke just as he returns to aristocratic society. Based on the novel by Fernando J. Múñez.",,2026-05-17T16:57:37.298488
150165,Virgin River,Virgin River,17.99,7.2,4209,2021-09-01,"[""United States""]",[18],"Searching for a fresh start, a nurse practitioner moves from LA to a remote northern California town and is surprised by what – and who – she finds.",,2026-05-17T16:57:37.299060
150166,Elize Matsunaga: Once Upon a Crime,Elize Matsunaga: Once Upon a Crime,191.96,6.0,3584,2021-09-01,"[""US""]",[18],"The crime shocked Brazil: Elize Matsunaga shot and dismembered her rich husband. Featuring her first interview, this docuseries dives deep into the case.",,2026-05-17T16:57:37.299360
150167,RESIDENT EVIL: Infinite Darkness,RESIDENT EVIL: Infinite Darkness,44.14,7.6,6371,2021-09-01,"[""United States""]",[18],"Years after the horrors of Raccoon City, Leon and Claire find themselves consumed by a dark conspiracy when a viral attack ravages the White House.",,2026-05-17T16:57:37.300829
