tmdb_id,title,original_title,popularity,vote_average,vote_count,release_date,genre_ids,overview,poster_path,media_type,fetched_at
100119,Untold: Crime & Penalties,Untold: Crime & Penalties,46.03,7.5,12009,2021-06-15,[18],"They were the bad boys of hockey — a team bought by a man with mob ties, run by his 17-year-old son, and with a rep for being as violent as they were good.",,movie,2026-05-17T16:57:35.648463
100120,2 Alone in Paris,2 Alone in Paris,67.5,6.8,2880,2008-06-15,[18],"A bumbling Paris policeman is doggedly determined to capture the master thief that repeatedly eludes him, even when they're the last two men on Earth.",,movie,2026-05-17T16:57:35.651767
100121,Thimmarusu,Thimmarusu,97.04,5.7,2898,2021-06-15,[18],"Eight years after a young man is framed for murder, an up-and-coming lawyer re-opens the case, beginning a tricky mission to find the real culprit.",,movie,2026-05-17T16:57:35.652128
100122,Wind River,Wind River,158.71,9.0,1148,2017-06-15,[18],A tracker with the U.S. Fish and Wildlife Service assists a rookie FBI agent who's investigating a teen girl's murder on a remote Wyoming reservation.,,movie,2026-05-17T16:57:35.652294
100123,C Kkompany,C Kkompany,20.27,6.0,5028,2008-06-15,[18],"Three broke friends pose as an underworld gang for extortion, but their plan takes on a life of its own when their phony company becomes famous.",,movie,2026-05-17T16:57:35.652411
100124,EMI: Liya Hai To Chukana Padega,EMI: Liya Hai To Chukana Padega,24.2,6.3,8063,2008-06-15,[18],A bank hires an enigmatic and unorthodox debt collector to recover money from four borrowers who are unable to pay their loans.,,movie,2026-05-17T16:57:35.652692
100125,He's All That,He's All That,41.68,6.7,519,2021-06-15,[18],"An influencer specializing in makeovers bets she can transform an unpopular classmate into prom king in this remake of the teen classic ""She's All That.""",,movie,2026-05-17T16:57:35.652894
100126,Koi Aap Sa,Koi Aap Sa,418.9,6.4,3622,2006-06-15,[18],"Star athlete Rohan has his eye on a beautiful art student. But when his best friend Simran experiences a crisis, he drops everything to help her.",,movie,2026-05-17T16:57:35.653038
100127,Krishna Cottage,Krishna Cottage,8.75,6.9,4819,2004-06-15,[18],True love is put to the test when another woman comes between a pair of star-crossed young lovers in this thriller.,,movie,2026-05-17T16:57:35.653166
100128,Kucch To Hai,Kucch To Hai,186.54,3.9,4888,2003-06-15,[18],"A student tries to steal a test from a teacher's home, leaving him for dead after an accident. A string of murders may be the professor's revenge.",,movie,2026-05-17T16:57:35.653282
100129,Kyaa Kool Hai Hum,Kyaa Kool Hai Hum,255.88,3.5,3250,2005-06-15,[18],"Longtime friends Rahul and Karan head to Mumbai intent on making their dreams come true, but both men are suddenly saddled with bad luck.",,movie,2026-05-17T16:57:35.653393
100130,Kyaa Kool Hain Hum 3,Kyaa Kool Hain Hum 3,20.25,7.4,577,2016-06-15,[18],"When an unlikely porn actor falls for a woman outside the industry, he employs his co-stars as a stand-in traditional family to impress her father.",,movie,2026-05-17T16:57:35.653496
100131,Kyaa Super Kool Hain Hum,Kyaa Super Kool Hain Hum,128.52,6.8,5112,2012-06-15,[18],An aspiring actor and a struggling DJ team up to pursue the ladies they love and a diamond that rightfully belongs to their oversexed dog.,,movie,2026-05-17T16:57:35.653644
100132,Kyo Kii... Main Jhuth Nahin Bolta,Kyo Kii... Main Jhuth Nahin Bolta,150.63,6.4,4793,2001-06-15,[18],The life and career of a lawyer are thrown into chaos when his son's wish magically renders him incapable of telling a lie.,,movie,2026-05-17T16:57:35.655869
100133,"LSD: Love, Sex Aur Dhokha","LSD: Love, Sex Aur Dhokha",30.79,5.9,4153,2010-06-15,[18],This provocative drama examines how the voyeuristic nature of modern society affects three unusual couples in Northern India.,,movie,2026-05-17T16:57:35.657476
100134,Mission Istaanbul: Darr Ke Aagey Jeet Hai,Mission Istaanbul: Darr Ke Aagey Jeet Hai,26.78,5.0,3329,2008-06-15,[18],A television journalist makes a risky career move by accepting a job offer from a controversial Istanbul television station.,,movie,2026-05-17T16:57:35.657983
100135,Once Upon a Time in Mumbaai,Once Upon a Time in Mumbaai,97.02,3.4,6556,2010-06-15,[18],"Mumbai's top mob boss rules the underworld with honor and compassion, but his power-hungry protégé will shake up the world of organized crime.",,movie,2026-05-17T16:57:35.658185
100136,Once Upon a Time in Mumbai Dobaara!,Once Upon a Time in Mumbai Dobaara!,209.31,6.5,7188,2013-06-15,[18],"This turbulent sequel to Once Upon a Time in Mumbai carries on the saga of the gangland don Shoaib Khan, who continues pressing for more control.",,movie,2026-05-17T16:57:35.659116
100137,Ragini MMS,Ragini MMS,77.57,7.2,2486,2011-06-15,[18],A couple out to have a sensuous weekend at a house outside of Mumbai finds it rigged with surveillance cameras and occupied by an evil entity.,,movie,2026-05-17T16:57:35.660610
100138,Ragini MMS 2,Ragini MMS 2,14.79,6.2,2689,2014-06-15,[18],The horror continues when Ragini's video goes viral and a sleazy director decides to make a movie about the incident in the original house.,,movie,2026-05-17T16:57:35.661626
100139,SAS: Rise of the Black Swan,SAS: Rise of the Black Swan,61.14,6.9,517,2021-06-15,[18],"A special forces operative traveling from London to Paris with his girlfriend takes action when armed, ruthless mercenaries seize control of their train.",,movie,2026-05-17T16:57:35.661944
100140,Shootout at Lokhandwala,Shootout at Lokhandwala,308.64,8.7,4547,2007-06-15,[18],"Based on a true story, this action film follows an incident that stunned a nation in the early 1990s. In Mumbai, India, the notorious gangster Maya holds off veteran cop Khan and a force of more than 200 policemen in a six-hour bloody gunfight.",,movie,2026-05-17T16:57:35.662176
100141,Shor In the City,Shor In the City,66.96,6.5,1882,2011-06-15,[18],"When three small-time Mumbai crooks steal a bag on a train, they find that it's filled with weapons and realize that their lives may be in danger.",,movie,2026-05-17T16:57:35.662324
100142,The Dirty Picture,The Dirty Picture,53.98,4.6,2069,2011-06-15,[18],"After running away from home in search of movie stardom, a village girl rises to become a prominent sex symbol.",,movie,2026-05-17T16:57:35.662453
100143,"Bob Ross: Happy Accidents, Betrayal & Greed","Bob Ross: Happy Accidents, Betrayal & Greed",84.57,9.2,5053,2021-06-15,[18],Bob Ross brought joy to millions as the world’s most famous art instructor. But a battle for his business empire cast a shadow over his happy trees.,,movie,2026-05-17T16:57:35.663874
100144,Really Love,Really Love,157.65,5.1,3429,2020-06-15,[18],A rising Black painter tries to break into a competitive art world while balancing an unexpected romance with an ambitious law student.,,movie,2026-05-17T16:57:35.664203
100145,The November Man,The November Man,82.54,4.6,6237,2014-06-15,[18],"An ex-CIA agent emerges from retirement to protect an important witness, but he soon discovers that old friends can make the most dangerous enemies.",,movie,2026-05-17T16:57:35.664367
100146,The Old Ways,The Old Ways,71.91,6.2,3833,2020-06-15,[18],"A reporter visits her birthplace in Veracruz for a story about tribal culture, only to be kidnapped by locals who believe she's demonically possessed.",,movie,2026-05-17T16:57:35.664525
100147,The River Runner,The River Runner,141.9,3.7,4348,2021-06-15,[18],"In this documentary, a kayaker sets out to become the first man to paddle the four great rivers that flow from Tibet's sacred Mount Kailash.",,movie,2026-05-17T16:57:35.664701
100148,The Water Man,The Water Man,40.36,6.6,5198,2021-06-15,[18],"Desperate to save his ailing mother, 11-year-old Gunner runs away from home on a quest to find a mythic figure rumored to have the power to cheat death.",,movie,2026-05-17T16:57:35.666746
100149,Count Me In,Count Me In,101.16,4.9,5365,2021-06-15,[18],This documentary features some of rock's greatest drummers as they come together in an inspiring rhythmic journey about the power of human connection.,,movie,2026-05-17T16:57:35.667953
100150,Untold: Caitlyn Jenner,Untold: Caitlyn Jenner,96.25,5.6,4455,2021-06-15,[18],Caitlyn Jenner's unlikely path to Olympic glory was inspirational. But her more challenging road to embracing her true self proved even more meaningful.,,movie,2026-05-17T16:57:35.669478
100151,Boomika,Boomika,200.17,7.6,4157,2021-06-15,[18],"Paranormal activity at a lush, abandoned property alarms a group eager to redevelop the site, but the eerie events may not be as unearthly as they think.",,movie,2026-05-17T16:57:35.669790
100152,Boomika (Hindi),Boomika (Hindi),55.11,7.3,3423,2021-06-15,[18],"Paranormal activity at a lush, abandoned property alarms a group eager to redevelop the site, but the eerie events may not be as unearthly as they think.",,movie,2026-05-17T16:57:35.669963
100153,Boomika (Malayalam),Boomika (Malayalam),147.52,7.5,7549,2021-06-15,[18],"Paranormal activity at a lush, abandoned property alarms a group eager to redevelop the site, but the eerie events may not be as unearthly as they think.",,movie,2026-05-17T16:57:35.670109
100154,Boomika (Telugu),Boomika (Telugu),209.71,5.1,7588,2021-06-15,[18],"Paranormal activity at a lush, abandoned property alarms a group eager to redevelop the site, but the eerie events may not be as unearthly as they think.",,movie,2026-05-17T16:57:35.670218
100155,The Witcher: Nightmare of the Wolf,The Witcher: Nightmare of the Wolf,311.98,8.0,4207,2021-06-15,[18],"Escaping from poverty to become a witcher, Vesemir slays monsters for coin and glory, but when a new menace rises, he must face the demons of his past.",,movie,2026-05-17T16:57:35.671742
100156,Gunshot,Gunshot,11.95,4.5,1788,2018-06-15,[18],"After a clash at a protest ends in bloodshed, a forensic doctor and a journalist embark on a search for the elusive truth.",,movie,2026-05-17T16:57:35.671933
100157,Man in Love,Man in Love,244.64,7.8,1945,2021-06-15,[18],"When he meets a debt-ridden woman who's caring for her ailing father, a debt collector with a heart of gold sets out to win her love.",,movie,2026-05-17T16:57:35.672080
100158,Sweet Girl,Sweet Girl,203.12,6.5,2666,2021-06-15,[18],"He lost the love of his life to a pharmaceutical company's greed. Now his daughter is without a mother, and he's without justice. For now.",,movie,2026-05-17T16:57:35.672200
100159,The Loud House Movie,The Loud House Movie,72.57,8.3,1866,2021-06-15,[18],"With his parents and all 10 sisters in tow, Lincoln Loud heads to Scotland and learns that royalty runs in the family in this global musical journey!",,movie,2026-05-17T16:57:35.672309
100160,A Faraway Land,A Faraway Land,61.41,5.5,3750,2020-06-15,[18],"In the Faroe Islands, a married woman meets a reporter filming a documentary on overseas Filipino workers, which soon sparks a complicated love story.",,movie,2026-05-17T16:57:35.673701
100161,Like Crazy,Like Crazy,274.55,6.9,8249,2011-06-15,[18],A spirited exchange student and an American man fall in love in LA. But their romance faces an uphill battle when she is forced to return to England.,,movie,2026-05-17T16:57:35.674014
100162,Black Island,Black Island,195.22,7.7,2355,2021-06-15,[18],The dark secrets of a seemingly peaceful island threaten to swallow up an orphaned student when he grows close to a mysterious new teacher.,,movie,2026-05-17T16:57:35.674204
100163,Bombay,Bombay,146.58,5.4,10666,1995-06-15,[18],"Years after they elope against their family’s wishes, a couple and their sons become caught in the throes of conflict in their city.",,movie,2026-05-17T16:57:35.674316
100164,Memories of a Murderer: The Nilsen Tapes,Memories of a Murderer: The Nilsen Tapes,7.43,5.6,1971,2021-06-15,[18],Serial killer Dennis Nilsen narrates his life and horrific crimes via a series of chilling audiotapes recorded from his jail cell.,,movie,2026-05-17T16:57:35.674411
100165,Nneka The Pretty Serpent,Nneka The Pretty Serpent,239.99,10.6,5523,2020-06-15,[18],"Years after the mysterious murder of her parents, a traumatized woman gains supernatural powers that aid in her quest for revenge against the killers.",,movie,2026-05-17T16:57:35.674516
100166,O Kadhal Kanmani,O Kadhal Kanmani,268.52,8.3,1659,2015-06-15,[18],"It's love at first sight for a young couple repelled by the concept of marriage, but their view shifts when they meet their older-couple neighbors.",,movie,2026-05-17T16:57:35.677125
100167,Out of my league,Out of my league,123.27,4.2,7975,2020-06-15,[18],"Tired of swiping through the dating scene with her besties in tow, a charming yet awkward woman with a rare genetic disorder sets her sights on love.",,movie,2026-05-17T16:57:35.677358
100168,Pahuna,Pahuna,3.36,7.4,1692,2018-06-15,[18],"Fleeing unrest in their native Nepal, three young siblings separated from their parents must beat the odds to survive on their own in India.",,movie,2026-05-17T16:57:35.677493
100169,The Secret Diary of an Exchange Student,The Secret Diary of an Exchange Student,75.93,7.3,932,2021-06-15,[18],"Looking to shake things up, two best friends embark on a life-changing adventure abroad as exchange students. But can they stay out of trouble?",,movie,2026-05-17T16:57:35.678488
100170,Untold: Deal With the Devil,Untold: Deal With the Devil,126.16,6.0,2343,2021-06-15,[18],"Christy Martin broke boundaries and noses as she rose in the boxing world, but her public persona belied personal demons, abuse and a threat on her life.",,movie,2026-05-17T16:57:35.678960
100171,Walk of Shame,Walk of Shame,54.98,5.7,6349,2014-06-15,[18],"After a night of boozy carousing, a local newscaster finds herself stranded on the streets of LA just hours before the job interview of a lifetime.",,movie,2026-05-17T16:57:35.680484
100172,The Piano,The Piano,230.03,7.9,7919,1993-06-15,[18],"With her daughter and her beloved piano in tow, a mute Scottish woman arrives in New Zealand, where a gruff loner sets out to seduce her.",,movie,2026-05-17T16:57:35.680733
